part	groupCount	sourceText
8	1	Soupe de porc au pak choi
8	1	Soupe de riz à l’asiatique
8	1	Soupe de thé pommes et fruits secs
8	1	Soupe de tomate aux épices
9	1	Soupe de tomate à la turque
9	1	Soupe fenouil, pois chiches et herbes fraiches
9	1	Soupe froide poivron ananas
9	1	Soupe mandarines caramel
9	1	Soupe nouilles légumes secs
9	1	Soupe petits pois et chèvre
9	1	Soupe pho au poulet
9	1	Soupe thaï de poulet rôti
9	1	Soupe tomate et citronnelle
9	1	Soupe tomate et citronnelle WW
9	1	Soupe udon aux champignons
9	1	Soupe vietnamienne au poulet
9	1	Soupe à l'agneau et œufs
9	1	Soupe à l'oignon et brocoli
9	1	Soupe à l'ortie
9	1	Soupe à la mode chinoise
9	1	Spaghetti & pesto de betterave
9	1	Spanakopitas
9	1	Spetzofai
9	1	Sponge cake
9	1	Steak tartare veggie
9	1	Steaks de chou-fleur
9	1	Sundubu jjigae végétalien
9	1	Supplì à la Amatriciana
9	1	Sushi cake au saumon
9	1	Sushis et Makis sucrés
9	1	Taboulé aux 3 quinoa et orange
9	1	Taboulé aux légumes
9	1	Taboulé trio de quinoa et orange
9	1	Tagliatelles au thon et tomate
9	1	Tagliatelles thon tomate WW
9	1	Tajine bœuf carottes
9	1	Tajine de cabillaud & asperges
9	1	Tajine de cabillaud asperges WW
9	1	Tajine de cabillaud aux olives
9	1	Tajine de poulet marocain
9	1	Tajine d’agneau aux abricots et aux pois chiches
9	1	Tajine express au poulet
9	1	Tajine poulet au citron confit
9	1	Tajine poulet et fruits secs
9	1	Tajine poulet olive
9	1	Tartiflette alsacienne
9	1	Tartiflette basquaise
9	1	Tartiflette des Causses
9	1	Tartiflette express
9	1	Tartiflette gratinée Express
9	1	Tartiflette à l'italienne
9	1	Tartiflette à la normande
9	1	Tartiflette à l’italienne
9	1	Tartinade pomme coco
9	1	Tartines aux tomates séchées et œuf mollet
9	1	Tartines fraîcheur
9	1	Terrine au chocolat
9	1	Terrine de carotte au cumin
9	1	Terrine de légumes croquants
9	1	Terrine de poisson au safran
9	1	Terrine de St-Jacques & herbes
9	1	Terrine de veau à l'italienne
9	1	Terrine ricotta poivrons
9	1	Terrine saumon curcuma WW
9	1	Terrines au thon frais
9	1	Terrines de foie gras
9	1	Thai burritos
9	1	Thé glacé à la pêche
9	1	Tian de légumes & mozzarelle
9	1	Tian de légumes mozzarelle WW
9	1	Tiramisu ananas et cookies
9	1	Tom yam aux crevettes
9	1	Tomates farcies
9	1	Topinambours forestiers
9	1	Torta caprese
9	1	Tortellini ricotta épinards
9	1	Tortellini épinards ricotta
9	1	Tourte
9	1	Truite au soffrito aux herbes
9	1	Truites vapeur gingembre
9	20	Veau
9	1	Veau et feuilles chou-fleur
9	1	Veau farci & légumes oubliés
9	1	Veggie galettes pour burger
9	1	"Velouté ""Poil de carotte"""
